A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2016-01-11 23:00,2016,1,11,23,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 00:00,2016,1,12,0,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 01:00,2016,1,12,1,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 02:00,2016,1,12,2,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 03:00,2016,1,12,3,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 04:00,2016,1,12,4,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 05:00,2016,1,12,5,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 06:00,2016,1,12,6,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 07:00,2016,1,12,7,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 08:00,2016,1,12,8,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 09:00,2016,1,12,9,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 10:00,2016,1,12,10,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 11:00,2016,1,12,11,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 12:00,2016,1,12,12,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 13:00,2016,1,12,13,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 14:00,2016,1,12,14,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 15:00,2016,1,12,15,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 16:00,2016,1,12,16,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 17:00,2016,1,12,17,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 18:00,2016,1,12,18,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 19:00,2016,1,12,19,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 20:00,2016,1,12,20,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 21:00,2016,1,12,21,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 22:00,2016,1,12,22,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-12 23:00,2016,1,12,23,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 00:00,2016,1,13,0,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 01:00,2016,1,13,1,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 02:00,2016,1,13,2,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 03:00,2016,1,13,3,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 04:00,2016,1,13,4,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 05:00,2016,1,13,5,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 06:00,2016,1,13,6,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 07:00,2016,1,13,7,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 08:00,2016,1,13,8,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 09:00,2016,1,13,9,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 10:00,2016,1,13,10,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 11:00,2016,1,13,11,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 12:00,2016,1,13,12,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 13:00,2016,1,13,13,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 14:00,2016,1,13,14,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 15:00,2016,1,13,15,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 16:00,2016,1,13,16,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 17:00,2016,1,13,17,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 18:00,2016,1,13,18,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 19:00,2016,1,13,19,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 20:00,2016,1,13,20,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 21:00,2016,1,13,21,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 22:00,2016,1,13,22,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-13 23:00,2016,1,13,23,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 00:00,2016,1,14,0,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 01:00,2016,1,14,1,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 02:00,2016,1,14,2,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 03:00,2016,1,14,3,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 04:00,2016,1,14,4,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 05:00,2016,1,14,5,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 06:00,2016,1,14,6,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 07:00,2016,1,14,7,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 08:00,2016,1,14,8,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 09:00,2016,1,14,9,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 10:00,2016,1,14,10,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 11:00,2016,1,14,11,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 12:00,2016,1,14,12,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 13:00,2016,1,14,13,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 14:00,2016,1,14,14,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 15:00,2016,1,14,15,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 16:00,2016,1,14,16,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 17:00,2016,1,14,17,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 18:00,2016,1,14,18,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 19:00,2016,1,14,19,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 20:00,2016,1,14,20,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 21:00,2016,1,14,21,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 22:00,2016,1,14,22,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-14 23:00,2016,1,14,23,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 00:00,2016,1,15,0,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 01:00,2016,1,15,1,164,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 02:00,2016,1,15,2,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 03:00,2016,1,15,3,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 04:00,2016,1,15,4,126,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 05:00,2016,1,15,5,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 06:00,2016,1,15,6,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 07:00,2016,1,15,7,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 08:00,2016,1,15,8,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 09:00,2016,1,15,9,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 10:00,2016,1,15,10,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 11:00,2016,1,15,11,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 12:00,2016,1,15,12,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 13:00,2016,1,15,13,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 14:00,2016,1,15,14,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 15:00,2016,1,15,15,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 16:00,2016,1,15,16,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 17:00,2016,1,15,17,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 18:00,2016,1,15,18,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 19:00,2016,1,15,19,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 20:00,2016,1,15,20,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 21:00,2016,1,15,21,193,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 22:00,2016,1,15,22,230,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-15 23:00,2016,1,15,23,222,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 00:00,2016,1,16,0,155,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 01:00,2016,1,16,1,142,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 02:00,2016,1,16,2,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 03:00,2016,1,16,3,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 04:00,2016,1,16,4,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 05:00,2016,1,16,5,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 06:00,2016,1,16,6,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 07:00,2016,1,16,7,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 08:00,2016,1,16,8,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 09:00,2016,1,16,9,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 10:00,2016,1,16,10,108,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 11:00,2016,1,16,11,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 12:00,2016,1,16,12,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 13:00,2016,1,16,13,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 14:00,2016,1,16,14,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 15:00,2016,1,16,15,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 16:00,2016,1,16,16,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 17:00,2016,1,16,17,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 18:00,2016,1,16,18,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 19:00,2016,1,16,19,151,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 20:00,2016,1,16,20,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 21:00,2016,1,16,21,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 22:00,2016,1,16,22,149,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-16 23:00,2016,1,16,23,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 00:00,2016,1,17,0,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 01:00,2016,1,17,1,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 02:00,2016,1,17,2,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 03:00,2016,1,17,3,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 04:00,2016,1,17,4,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 05:00,2016,1,17,5,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 06:00,2016,1,17,6,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 07:00,2016,1,17,7,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 08:00,2016,1,17,8,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 09:00,2016,1,17,9,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 10:00,2016,1,17,10,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 11:00,2016,1,17,11,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 12:00,2016,1,17,12,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 13:00,2016,1,17,13,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 14:00,2016,1,17,14,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 15:00,2016,1,17,15,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 16:00,2016,1,17,16,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 17:00,2016,1,17,17,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 18:00,2016,1,17,18,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 19:00,2016,1,17,19,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 20:00,2016,1,17,20,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 21:00,2016,1,17,21,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 22:00,2016,1,17,22,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-17 23:00,2016,1,17,23,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 00:00,2016,1,18,0,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 01:00,2016,1,18,1,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 02:00,2016,1,18,2,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 03:00,2016,1,18,3,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 04:00,2016,1,18,4,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 05:00,2016,1,18,5,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 06:00,2016,1,18,6,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 07:00,2016,1,18,7,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 08:00,2016,1,18,8,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 09:00,2016,1,18,9,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 10:00,2016,1,18,10,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 11:00,2016,1,18,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 12:00,2016,1,18,12,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 13:00,2016,1,18,13,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 14:00,2016,1,18,14,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 15:00,2016,1,18,15,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 16:00,2016,1,18,16,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 17:00,2016,1,18,17,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 18:00,2016,1,18,18,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 19:00,2016,1,18,19,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 20:00,2016,1,18,20,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 21:00,2016,1,18,21,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 22:00,2016,1,18,22,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-18 23:00,2016,1,18,23,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 00:00,2016,1,19,0,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 01:00,2016,1,19,1,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 02:00,2016,1,19,2,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 03:00,2016,1,19,3,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 04:00,2016,1,19,4,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 05:00,2016,1,19,5,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 06:00,2016,1,19,6,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 07:00,2016,1,19,7,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 08:00,2016,1,19,8,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 09:00,2016,1,19,9,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 10:00,2016,1,19,10,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2016-01-19 11:00,2016,1,19,11,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 12:00,2016,1,19,12,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 13:00,2016,1,19,13,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 14:00,2016,1,19,14,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 15:00,2016,1,19,15,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 16:00,2016,1,19,16,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 17:00,2016,1,19,17,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 18:00,2016,1,19,18,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 19:00,2016,1,19,19,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 20:00,2016,1,19,20,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 21:00,2016,1,19,21,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 22:00,2016,1,19,22,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-19 23:00,2016,1,19,23,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 00:00,2016,1,20,0,171,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 01:00,2016,1,20,1,193,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 02:00,2016,1,20,2,181,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 03:00,2016,1,20,3,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 04:00,2016,1,20,4,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 05:00,2016,1,20,5,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 06:00,2016,1,20,6,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 07:00,2016,1,20,7,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 08:00,2016,1,20,8,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 09:00,2016,1,20,9,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 10:00,2016,1,20,10,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 11:00,2016,1,20,11,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 12:00,2016,1,20,12,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 13:00,2016,1,20,13,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 14:00,2016,1,20,14,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 15:00,2016,1,20,15,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 16:00,2016,1,20,16,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 17:00,2016,1,20,17,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 18:00,2016,1,20,18,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 19:00,2016,1,20,19,161,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 20:00,2016,1,20,20,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 21:00,2016,1,20,21,205,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 22:00,2016,1,20,22,193,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-20 23:00,2016,1,20,23,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 00:00,2016,1,21,0,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 01:00,2016,1,21,1,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 02:00,2016,1,21,2,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 03:00,2016,1,21,3,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 04:00,2016,1,21,4,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 05:00,2016,1,21,5,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 06:00,2016,1,21,6,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 07:00,2016,1,21,7,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 08:00,2016,1,21,8,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 09:00,2016,1,21,9,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 10:00,2016,1,21,10,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 11:00,2016,1,21,11,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 12:00,2016,1,21,12,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 13:00,2016,1,21,13,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 14:00,2016,1,21,14,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 15:00,2016,1,21,15,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 16:00,2016,1,21,16,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 17:00,2016,1,21,17,167,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 18:00,2016,1,21,18,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 19:00,2016,1,21,19,160,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 20:00,2016,1,21,20,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 21:00,2016,1,21,21,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 22:00,2016,1,21,22,179,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-21 23:00,2016,1,21,23,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 00:00,2016,1,22,0,133,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 01:00,2016,1,22,1,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 02:00,2016,1,22,2,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 03:00,2016,1,22,3,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 04:00,2016,1,22,4,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 05:00,2016,1,22,5,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 06:00,2016,1,22,6,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 07:00,2016,1,22,7,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 08:00,2016,1,22,8,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 09:00,2016,1,22,9,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 10:00,2016,1,22,10,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 11:00,2016,1,22,11,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 12:00,2016,1,22,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 13:00,2016,1,22,13,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 14:00,2016,1,22,14,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 15:00,2016,1,22,15,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 16:00,2016,1,22,16,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 17:00,2016,1,22,17,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 18:00,2016,1,22,18,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 19:00,2016,1,22,19,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 20:00,2016,1,22,20,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 21:00,2016,1,22,21,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 22:00,2016,1,22,22,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-22 23:00,2016,1,22,23,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 00:00,2016,1,23,0,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 01:00,2016,1,23,1,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 02:00,2016,1,23,2,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 03:00,2016,1,23,3,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 04:00,2016,1,23,4,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 05:00,2016,1,23,5,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 06:00,2016,1,23,6,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 07:00,2016,1,23,7,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 08:00,2016,1,23,8,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 09:00,2016,1,23,9,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 10:00,2016,1,23,10,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 11:00,2016,1,23,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 12:00,2016,1,23,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 13:00,2016,1,23,13,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 14:00,2016,1,23,14,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 15:00,2016,1,23,15,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-01-23 16:00,2016,1,23,16,9,µg/m³,1 Hr,Valid
